card_id,card_id_aa,name_eng,name_jap,AA,rarity,level,shop,p_20201219,p_20201226,p_20210104,p_20210109,p_20210116,p_20210124,p_20210130,p_20210206,p_20210214,p_20210221,p_20210225,p_20210227,p_20210307
BT4-059,BT4-059,Lilamon,ライラモン,False,SR,5,bigweb,250.0,250.0,250.0,0.0,0.0,150.0,150.0,0.0,0.0,250.0,250.0,250,300
BT4-059,BT4-059B,Lilamon,ライラモン,True,SR,5,bigweb,1100.0,0.0,0.0,0.0,0.0,1600.0,1600.0,1600.0,0.0,1780.0,0.0,0,0
BT4-059,BT4-059,Lilamon,ライラモン,False,SR,5,yuyutei,0.0,0.0,0.0,400.0,400.0,400.0,300.0,300.0,300.0,300.0,0.0,300,400
BT4-059,BT4-059B,Lilamon,ライラモン,True,SR,5,yuyutei,0.0,0.0,0.0,1480.0,1480.0,1480.0,1480.0,1480.0,1780.0,1780.0,0.0,1780,1780
BT4-060,BT4-060,Lotosmon,ロトスモン,False,U,6,bigweb,30.0,30.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-060,BT4-060,Lotosmon,ロトスモン,False,U,6,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT4-061,BT4-061,BanchoLeomon,バンチョーレオモン,False,R,6,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-061,BT4-061,BanchoLeomon,バンチョーレオモン,False,R,6,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-062,BT4-062,Nidhoggmon,ニーズヘッグモン,False,SR,6,bigweb,280.0,280.0,280.0,0.0,0.0,250.0,250.0,0.0,0.0,350.0,350.0,300,300
BT4-062,BT4-062B,Nidhoggmon,ニーズヘッグモン,True,SR,6,bigweb,1200.0,1200.0,0.0,0.0,0.0,1600.0,1600.0,1600.0,0.0,0.0,0.0,0,1980
BT4-062,BT4-062,Nidhoggmon,ニーズヘッグモン,False,SR,6,yuyutei,0.0,0.0,0.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,400,300
BT4-062,BT4-062B,Nidhoggmon,ニーズヘッグモン,True,SR,6,yuyutei,0.0,0.0,0.0,1480.0,1480.0,1480.0,1480.0,1780.0,1780.0,1980.0,0.0,1980,1980
BT4-063,BT4-063,Commandramon,コマンドラモン,False,R,3,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-063,BT4-063,Commandramon,コマンドラモン,False,R,3,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-064,BT4-064,Sunarizamon,スナリザモン,False,U,3,bigweb,30.0,30.0,30.0,0.0,0.0,50.0,50.0,50.0,80.0,80.0,80.0,80,80
BT4-064,BT4-064,Sunarizamon,スナリザモン,False,U,3,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT4-065,BT4-065,Gotsumon,ゴツモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT4-065,BT4-065,Gotsumon,ゴツモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-066,BT4-066,Golemon,ゴーレモン,False,C,4,bigweb,20.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT4-066,BT4-066,Golemon,ゴーレモン,False,C,4,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-067,BT4-067,Sealsdramon,シールズドラモン,False,U,4,bigweb,50.0,80.0,80.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100
BT4-067,BT4-067,Sealsdramon,シールズドラモン,False,U,4,yuyutei,0.0,0.0,0.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-068,BT4-068,Baboongamon,バブンガモン,False,U,4,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT4-068,BT4-068,Baboongamon,バブンガモン,False,U,4,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT4-069,BT4-069,Blimpmon,ブリンプモン,False,C,4,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT4-069,BT4-069,Blimpmon,ブリンプモン,False,C,4,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-070,BT4-070,Meteormon,インセキモン,False,C,5,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT4-070,BT4-070,Meteormon,インセキモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-071,BT4-071,Tankdramon,タンクドラモン,False,C,5,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT4-071,BT4-071,Tankdramon,タンクドラモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-072,BT4-072,Gogmamon,ゴグマモン,False,SR,5,bigweb,120.0,0.0,150.0,0.0,0.0,200.0,200.0,0.0,0.0,250.0,250.0,250,300
BT4-072,BT4-072,Gogmamon,ゴグマモン,False,SR,5,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,300.0,300.0,0.0,300,300
BT4-073,BT4-073,BanchoGolemon,バンチョーゴーレモン,False,U,6,bigweb,60.0,60.0,60.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-073,BT4-073,BanchoGolemon,バンチョーゴーレモン,False,U,6,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT4-074,BT4-074,Darkdramon,ダークドラモン,False,R,6,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT4-074,BT4-074,Darkdramon,ダークドラモン,False,R,6,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-075,BT4-075,Blastmon,ブラストモン,False,SR,6,bigweb,100.0,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,100.0,150.0,100,80
BT4-075,BT4-075B,Blastmon,ブラストモン,True,SR,6,bigweb,500.0,500.0,600.0,0.0,0.0,500.0,500.0,0.0,0.0,600.0,0.0,0,0
BT4-075,BT4-075,Blastmon,ブラストモン,False,SR,6,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,200,200
BT4-075,BT4-075B,Blastmon,ブラストモン,True,SR,6,yuyutei,0.0,0.0,0.0,780.0,780.0,780.0,680.0,680.0,680.0,780.0,0.0,780,780
BT4-076,BT4-076,Gabumon,ガブモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT4-076,BT4-076,Gabumon,ガブモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-077,BT4-077,Ghostmon,ゴースモン,False,R,3,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-077,BT4-077,Ghostmon,ゴースモン,False,R,3,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-078,BT4-078,Soundbirdmon,サウンドバードモン,False,U,3,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT4-078,BT4-078,Soundbirdmon,サウンドバードモン,False,U,3,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT4-079,BT4-079,Labramon,ラブラモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT4-079,BT4-079,Labramon,ラブラモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-080,BT4-080,Bakemon,バケモン,False,U,4,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT4-080,BT4-080,Bakemon,バケモン,False,U,4,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT4-081,BT4-081,Devimon,デビモン,False,C,4,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT4-081,BT4-081,Devimon,デビモン,False,C,4,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-082,BT4-082,Dobermon,ドーベルモン,False,U,4,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT4-082,BT4-082,Dobermon,ドーベルモン,False,U,4,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT4-083,BT4-083,Cerberusmon,ケルベロモン,False,C,5,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT4-083,BT4-083,Cerberusmon,ケルベロモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-084,BT4-084,NeoDevimon,ネオデビモン,False,C,5,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT4-084,BT4-084,NeoDevimon,ネオデビモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-085,BT4-085,Phantomon,ファントモン,False,C,5,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT4-085,BT4-085,Phantomon,ファントモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-086,BT4-086,Cerberusmon: Werewolf Mode,ケルベロモン：人狼モード,False,R,5,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT4-086,BT4-086,Cerberusmon: Werewolf Mode,ケルベロモン：人狼モード,False,R,5,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-087,BT4-087,Anubismon,アヌビモン,False,U,6,bigweb,90.0,100.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT4-087,BT4-087,Anubismon,アヌビモン,False,U,6,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-088,BT4-088,DanDevimon,ダンデビモン,False,SR,6,bigweb,100.0,120.0,120.0,0.0,0.0,80.0,80.0,0.0,0.0,180.0,150.0,150,150
BT4-088,BT4-088B,DanDevimon,ダンデビモン,True,SR,6,bigweb,780.0,780.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,1100.0,0.0,1200,1000
BT4-088,BT4-088,DanDevimon,ダンデビモン,False,SR,6,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,200,200
BT4-088,BT4-088B,DanDevimon,ダンデビモン,True,SR,6,yuyutei,0.0,0.0,0.0,780.0,780.0,980.0,1280.0,1280.0,1280.0,1280.0,0.0,1280,1280
BT4-089,BT4-089,Plutomon,プルートモン,False,SR,6,bigweb,180.0,200.0,200.0,0.0,0.0,150.0,150.0,0.0,0.0,300.0,250.0,200,180
BT4-089,BT4-089,Plutomon,プルートモン,False,SR,6,yuyutei,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,300,300
BT4-090,BT4-090,Chaosmon,カオスモン,False,R,7,bigweb,300.0,300.0,300.0,0.0,0.0,200.0,0.0,220.0,220.0,220.0,220.0,220,250
BT4-090,BT4-090B,Chaosmon,カオスモン,True,R,7,bigweb,0.0,0.0,0.0,0.0,0.0,3800.0,3800.0,3800.0,3500.0,3500.0,3000.0,2600,2200
BT4-090,BT4-090,Chaosmon,カオスモン,False,R,7,yuyutei,0.0,0.0,0.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,400,400
BT4-090,BT4-090B,Chaosmon,カオスモン,True,R,7,yuyutei,0.0,0.0,0.0,2980.0,2980.0,2980.0,3480.0,3480.0,3480.0,3480.0,0.0,3480,3480
BT4-091,BT4-091,Chaosmon: Valdur Arm,カオスモン：ヴァロドゥルアーム,False,SR,7,bigweb,780.0,780.0,700.0,0.0,0.0,1000.0,0.0,1100.0,1100.0,1100.0,1000.0,1000,1200
BT4-091,BT4-091,Chaosmon: Valdur Arm,カオスモン：ヴァロドゥルアーム,False,SR,7,yuyutei,0.0,0.0,0.0,980.0,980.0,980.0,980.0,980.0,1280.0,1280.0,0.0,1280,1280
BT4-092,BT4-092,Masaru Daimon,大門大,False,R,0,bigweb,50.0,100.0,150.0,0.0,0.0,180.0,180.0,180.0,180.0,180.0,180.0,200,200
BT4-092,BT4-092B,Masaru Daimon,大門大,True,R,0,bigweb,200.0,250.0,300.0,0.0,0.0,300.0,0.0,0.0,0.0,500.0,0.0,0,500
BT4-092,BT4-092,Masaru Daimon,大門大,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,200.0,200.0,200.0,200.0,200.0,0.0,200,200
BT4-092,BT4-092B,Masaru Daimon,大門大,True,R,0,yuyutei,0.0,0.0,0.0,200.0,200.0,400.0,400.0,500.0,500.0,500.0,0.0,500,500
BT4-093,BT4-093,Thoma H. Norstein,トーマ・H・ノルシュタイン,False,R,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-093,BT4-093B,Thoma H. Norstein,トーマ・H・ノルシュタイン,True,R,0,bigweb,150.0,150.0,150.0,0.0,0.0,80.0,80.0,0.0,0.0,200.0,200.0,200,200
BT4-093,BT4-093,Thoma H. Norstein,トーマ・H・ノルシュタイン,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-093,BT4-093B,Thoma H. Norstein,トーマ・H・ノルシュタイン,True,R,0,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,200,200
BT4-094,BT4-094,Taichi Yagami,八神太一,False,R,0,bigweb,100.0,100.0,100.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT4-094,BT4-094B,Taichi Yagami,八神太一,True,R,0,bigweb,200.0,250.0,250.0,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,150,150
BT4-094,BT4-094,Taichi Yagami,八神太一,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-094,BT4-094B,Taichi Yagami,八神太一,True,R,0,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,200,200
BT4-095,BT4-095,Yoshino Fujieda,藤枝淑乃,False,R,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-095,BT4-095B,Yoshino Fujieda,藤枝淑乃,True,R,0,bigweb,150.0,180.0,180.0,0.0,0.0,150.0,150.0,0.0,0.0,300.0,300.0,400,400
BT4-095,BT4-095,Yoshino Fujieda,藤枝淑乃,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-095,BT4-095B,Yoshino Fujieda,藤枝淑乃,True,R,0,yuyutei,0.0,0.0,0.0,200.0,200.0,300.0,300.0,300.0,300.0,300.0,0.0,300,300
BT4-096,BT4-096,Koshiro Izumi,泉光子郎,False,R,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-096,BT4-096B,Koshiro Izumi,泉光子郎,True,R,0,bigweb,150.0,180.0,180.0,0.0,0.0,80.0,80.0,0.0,0.0,200.0,200.0,200,200
BT4-096,BT4-096,Koshiro Izumi,泉光子郎,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-096,BT4-096B,Koshiro Izumi,泉光子郎,True,R,0,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,200,200
BT4-097,BT4-097,Hikari Yagami,八神ヒカリ,False,R,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-097,BT4-097B,Hikari Yagami,八神ヒカリ,True,R,0,bigweb,150.0,180.0,180.0,0.0,0.0,80.0,0.0,0.0,0.0,250.0,250.0,250,250
BT4-097,BT4-097,Hikari Yagami,八神ヒカリ,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-097,BT4-097B,Hikari Yagami,八神ヒカリ,True,R,0,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,200,200
BT4-098,BT4-098,Atomic Inferno,ブラフマストラ,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT4-098,BT4-098,Atomic Inferno,ブラフマストラ,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-099,BT4-099,Heir of Dragons,竜の力を継ぐもの,False,U,0,bigweb,100.0,100.0,80.0,0.0,0.0,50.0,50.0,50.0,80.0,80.0,80.0,80,80
BT4-099,BT4-099,Heir of Dragons,竜の力を継ぐもの,False,U,0,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT4-100,BT4-100,Trident Revolver,トライデントリボルバー,False,R,0,bigweb,80.0,100.0,100.0,0.0,0.0,50.0,50.0,50.0,80.0,80.0,80.0,80,80
BT4-100,BT4-100,Trident Revolver,トライデントリボルバー,False,R,0,bigweb,80.0,100.0,100.0,0.0,0.0,50.0,50.0,50.0,80.0,80.0,80.0,80,80
BT4-100,BT4-100,Trident Revolver,トライデントリボルバー,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-101,BT4-101,I'll Drag You Into the Depths!,水底に引きずり込め！！,False,U,0,bigweb,50.0,80.0,80.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-101,BT4-101,I'll Drag You Into the Depths!,水底に引きずり込め！！,False,U,0,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT4-102,BT4-102,Aqua Viper,アクア・バイパー,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT4-102,BT4-102,Aqua Viper,アクア・バイパー,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-103,BT4-103,Full Moon Blaster,フルムーンブラスター,False,R,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-103,BT4-103,Full Moon Blaster,フルムーンブラスター,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-104,BT4-104,Blinding Ray,絶光衝,False,R,0,bigweb,80.0,120.0,100.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-104,BT4-104,Blinding Ray,絶光衝,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,200.0,200.0,0.0,200,200
BT4-105,BT4-105,Tactical Retreat!,戦術的後退！！,False,U,0,bigweb,30.0,80.0,80.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-105,BT4-105,Tactical Retreat!,戦術的後退！！,False,U,0,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT4-106,BT4-106,Purge Shine,パージシャイン,False,C,0,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT4-106,BT4-106,Purge Shine,パージシャイン,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-107,BT4-107,Pollen Spray,アン・ドゥ・ポラン,False,R,0,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT4-107,BT4-107,Pollen Spray,アン・ドゥ・ポラン,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-108,BT4-108,Cyclonic Kick,旋風タービン蹴り,False,C,0,bigweb,50.0,50.0,50.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT4-108,BT4-108,Cyclonic Kick,旋風タービン蹴り,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-109,BT4-109,Final Zubagon Punch,ファイナルズバゴーンパンチ,False,C,0,bigweb,30.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-109,BT4-109,Final Zubagon Punch,ファイナルズバゴーンパンチ,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-110,BT4-110,Dark Roar,ダークロアー,False,R,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-110,BT4-110,Dark Roar,ダークロアー,False,R,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-110,BT4-110,Dark Roar,ダークロアー,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-111,BT4-111,Jack Raid,ジャックレイド,False,C,0,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT4-111,BT4-111,Jack Raid,ジャックレイド,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT4-112,BT4-112,Hell’s Gate,ヘルズゲート,False,R,0,bigweb,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100
BT4-112,BT4-112,Hell’s Gate,ヘルズゲート,False,R,0,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT4-113,BT4-113,AncientGreymon,エンシェントグレイモン,False,SEC,6,bigweb,2200.0,2300.0,1980.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1300,1300
BT4-113,BT4-113B,AncientGreymon,エンシェントグレイモン,True,SEC,6,bigweb,0.0,0.0,3500.0,0.0,0.0,2980.0,2980.0,2980.0,2980.0,2980.0,2500.0,2200,2200
BT4-113,BT4-113,AncientGreymon,エンシェントグレイモン,False,SEC,6,yuyutei,0.0,0.0,0.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,0.0,1980,1780
BT4-113,BT4-113B,AncientGreymon,エンシェントグレイモン,True,SEC,6,yuyutei,0.0,0.0,0.0,3480.0,3480.0,3480.0,2980.0,2980.0,2980.0,2480.0,0.0,2480,2480
BT4-114,BT4-114,AncientGarurumon,エンシェントガルルモン,False,SEC,6,bigweb,1580.0,1200.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,1200.0,0.0,0.0,1000,1000
BT4-114,BT4-114B,AncientGarurumon,エンシェントガルルモン,True,SEC,6,bigweb,1980.0,1980.0,1980.0,0.0,0.0,1980.0,1980.0,1980.0,1980.0,1980.0,1800.0,1500,1500
BT4-114,BT4-114,AncientGarurumon,エンシェントガルルモン,False,SEC,6,yuyutei,0.0,0.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,0.0,1280,1280
BT4-114,BT4-114B,AncientGarurumon,エンシェントガルルモン,True,SEC,6,yuyutei,0.0,0.0,0.0,2480.0,2480.0,2480.0,2480.0,2480.0,2480.0,1980.0,0.0,1980,1980
BT4-115,BT4-115,Lucemon,ルーチェモン,False,SEC,3,bigweb,3980.0,0.0,5500.0,0.0,0.0,5500.0,5500.0,5000.0,4980.0,4500.0,4300.0,3800,4500
BT4-115,BT4-115B,Lucemon,ルーチェモン,True,SEC,3,bigweb,5980.0,0.0,0.0,0.0,0.0,9800.0,9800.0,9800.0,8980.0,8980.0,8980.0,7800,7500
BT4-115,BT4-115,Lucemon,ルーチェモン,False,SEC,3,yuyutei,0.0,0.0,0.0,6980.0,6980.0,5980.0,5980.0,5980.0,5980.0,4980.0,0.0,4980,4980
BT4-115,BT4-115B,Lucemon,ルーチェモン,True,SEC,3,yuyutei,0.0,0.0,0.0,8980.0,8980.0,8980.0,8980.0,8980.0,9980.0,9980.0,0.0,9980,9980
BT5-001,BT5-001,Koromon,コロモン,False,U,2,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,80,80
BT5-001,BT5-001,Koromon,コロモン,False,U,2,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-002,BT5-002,Tsunomon,ツノモン,False,U,2,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-002,BT5-002,Tsunomon,ツノモン,False,U,2,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-003,BT5-003,Pickmon,ピックモン,False,U,2,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-003,BT5-003,Pickmon,ピックモン,False,U,2,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-004,BT5-004,Yokomon,ピョコモン,False,U,2,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-004,BT5-004,Yokomon,ピョコモン,False,U,2,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-005,BT5-005,Tsumemon,ツメモン,False,U,2,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-005,BT5-005,Tsumemon,ツメモン,False,U,2,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-006,BT5-006,Gigimon,ギギモン,False,U,2,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
